"Time_ms","Description"
255091,"HOLD ... 6 secs - variable presentation duration, ROUND 28"
255091,"SHOW: OPTION SELECTION, OPTION POSITIONS: [sureBet,gamble] SURE BET: 4 GAMBLE LEFT BET: 3 GAMBLE RIGHT BET: 5, ROUND 28"
256627,"HIGHLIGHT CHOICE: OPTION: 1, ROUND 28"
256627,"HOLD ... 2 secs - fixed choice duration, ROUND 28"
256627,"KEYPRESS: 1, OPTION: 1, ROUND 28"
258628,"HOLD ... 1 secs - fixed outcome duration, ROUND 28"
258628,"SHOW: Results - reward: 4, CHOICE: sure bet"
259628,"CLEAR SCREEN , ROUND 28"
259634,"HOLD ... 1 secs - variable inter-trial delay, ROUND 29"
259634,"SHOW: inter-trial interval"
260635,"HOLD ... 5 secs - variable presentation duration, ROUND 29"
260635,"SHOW: OPTION SELECTION, OPTION POSITIONS: [sureBet,gamble] SURE BET: 5 GAMBLE LEFT BET: 0 GAMBLE RIGHT BET: 2, ROUND 29"
262053,"KEYPRESS: 1, OPTION: 1, ROUND 29"
262054,"HIGHLIGHT CHOICE: OPTION: 1, ROUND 29"
262054,"HOLD ... 2 secs - fixed choice duration, ROUND 29"
264055,"HOLD ... 1 secs - fixed outcome duration, ROUND 29"
264055,"SHOW: Results - reward: 5, CHOICE: sure bet"
265056,"CLEAR SCREEN , ROUND 29"
265062,"HOLD ... 2 secs - variable inter-trial delay, ROUND 30"
265062,"SHOW: inter-trial interval"
267063,"HOLD ... 5 secs - variable presentation duration, ROUND 30"
267063,"SHOW: OPTION SELECTION, OPTION POSITIONS: [sureBet,gamble] SURE BET: 3 GAMBLE LEFT BET: 6 GAMBLE RIGHT BET: 2, ROUND 30"
268711,"KEYPRESS: 2, OPTION: 2, ROUND 30"
268712,"HIGHLIGHT CHOICE: OPTION: 2, ROUND 30"
268712,"HOLD ... 2 secs - fixed choice duration, ROUND 30"
270714,"HOLD ... 1 secs - fixed outcome duration, ROUND 30"
270714,"SHOW: Results - reward: 2, CHOICE: gamble"
271715,"CLEAR SCREEN , ROUND 30"
271721,"HOLD ... 2 secs - variable inter-trial delay, ROUND 31"
271721,"SHOW: inter-trial interval"
273722,"HOLD ... 8 secs - variable presentation duration, ROUND 31"
273722,"SHOW: OPTION SELECTION, OPTION POSITIONS: [gamble,sureBet] SURE BET: 3 GAMBLE LEFT BET: 6 GAMBLE RIGHT BET: 4, ROUND 31"
274930,"HIGHLIGHT CHOICE: OPTION: 1, ROUND 31"
274930,"HOLD ... 2 secs - fixed choice duration, ROUND 31"
274930,"KEYPRESS: 1, OPTION: 1, ROUND 31"
276932,"HOLD ... 1 secs - fixed outcome duration, ROUND 31"
276932,"SHOW: Results - reward: 4, CHOICE: gamble"
277932,"SHOW: RATING SELECTION, initial value: 0, ROUND 31"
281728,"HOLD ... 0 secs - variable inter-trial delay, ROUND 31"
281728,"SUBMIT rating value: 2, key: 3, ROUND 31"
281731,"HOLD ... 5 secs - variable inter-trial delay, ROUND 32"
281731,"SHOW: inter-trial interval"
286735,"HOLD ... 9 secs - variable presentation duration, ROUND 32"
286735,"SHOW: OPTION SELECTION, OPTION POSITIONS: [gamble,sureBet] SURE BET: 4 GAMBLE LEFT BET: 5 GAMBLE RIGHT BET: 0, ROUND 32"
288191,"HIGHLIGHT CHOICE: OPTION: 2, ROUND 32"
288191,"HOLD ... 2 secs - fixed choice duration, ROUND 32"
288191,"KEYPRESS: 2, OPTION: 2, ROUND 32"
290192,"HOLD ... 1 secs - fixed outcome duration, ROUND 32"
290192,"SHOW: Results - reward: 4, CHOICE: sure bet"
291193,"CLEAR SCREEN , ROUND 32"
291198,"HOLD ... 1 secs - variable inter-trial delay, ROUND 33"
291198,"SHOW: inter-trial interval"
292200,"HOLD ... 9 secs - variable presentation duration, ROUND 33"
292200,"SHOW: OPTION SELECTION, OPTION POSITIONS: [sureBet,gamble] SURE BET: 5 GAMBLE LEFT BET: 4 GAMBLE RIGHT BET: 6, ROUND 33"
293789,"HIGHLIGHT CHOICE: OPTION: 2, ROUND 33"
293789,"HOLD ... 2 secs - fixed choice duration, ROUND 33"
293789,"KEYPRESS: 2, OPTION: 2, ROUND 33"
295790,"HOLD ... 1 secs - fixed outcome duration, ROUND 33"
295790,"SHOW: Results - reward: 4, CHOICE: gamble"
296791,"SHOW: RATING SELECTION, initial value: 0, ROUND 33"
300952,"HOLD ... 0 secs - variable inter-trial delay, ROUND 33"
300952,"SUBMIT rating value: -1, key: 3, ROUND 33"
300954,"HOLD ... 1 secs - variable inter-trial delay, ROUND 34"
300954,"SHOW: inter-trial interval"
301954,"HOLD ... 10 secs - variable presentation duration, ROUND 34"
301954,"SHOW: OPTION SELECTION, OPTION POSITIONS: [sureBet,gamble] SURE BET: 5 GAMBLE LEFT BET: 4 GAMBLE RIGHT BET: 3, ROUND 34"
303510,"HIGHLIGHT CHOICE: OPTION: 1, ROUND 34"
303510,"HOLD ... 2 secs - fixed choice duration, ROUND 34"
303510,"KEYPRESS: 1, OPTION: 1, ROUND 34"
305511,"HOLD ... 1 secs - fixed outcome duration, ROUND 34"
305511,"SHOW: Results - reward: 5, CHOICE: sure bet"
306512,"SHOW: RATING SELECTION, initial value: 0, ROUND 34"
310036,"HOLD ... 0 secs - variable inter-trial delay, ROUND 34"
310036,"SUBMIT rating value: 3, key: 3, ROUND 34"
310038,"HOLD ... 7 secs - variable inter-trial delay, ROUND 35"
310038,"SHOW: inter-trial interval"
317038,"HOLD ... 1 secs - variable presentation duration, ROUND 35"
